Programme_ID,Commodity,Supplier_ID,Forecast_Period,Forecast_Version_Date,Forecast_Spend,Actual_Spend,Variance,Absolute_Error,Forecast_Failed_Flag,Forecast_Period_End_Date,Revision_Number,Previous_Forecast_Spend,Forecast_Change,Forecast_Change_Direction,Forecast_Stability_Score,Days_Before_Period,Confidence_Band,Committed_Spend,Commitment_Ratio,PO_Count,Actual_Minus_Committed,Programme_Change_Count,Programme_Scope_Churn_Index,Programme_Change_Impact_Index,predicted_failure_probability
P001,Mechanical,SUP007,2025-08,2025-03-06,2661321.21,1359265,-1302056.21,1302056.21,1,2025-08-28,1,,,,,175,Low,300766.92,0.115,2,1058498.08,21,1.54,1.03
P001,Mechanical,SUP007,2025-08,2025-08-01,2222937.58,1359265,-863672.58,863672.58,1,2025-08-28,2,2661321.21,-438383.63,DOWN,0.1972,27,Low,1168493.95,0.494,2,190771.05,21,1.54,1.03
P001,Mechanical,SUP007,2025-08,2025-08-18,1920859.71,1359265,-561594.71,561594.71,1,2025-08-28,3,2222937.58,-302077.87,DOWN,0.1573,10,Low,948984.65,0.535,5,410280.35,21,1.54,1.03
P001,Logistics,SUP007,2025-09,2025-04-13,1606095.67,802674,-803421.67,803421.67,1,2025-09-28,1,,,,,168,Low,207196.51,0.139,0,595477.49,15,1.16,1.5
P001,Logistics,SUP007,2025-09,2025-06-20,1293238.28,802674,-490564.28,490564.28,1,2025-09-28,2,1606095.67,-312857.39,DOWN,0.2419,100,Low,437725.96,0.321,1,364948.04,15,1.16,1.5
P001,Logistics,SUP007,2025-09,2025-06-26,1133250.97,802674,-330576.97,330576.97,1,2025-09-28,3,1293238.28,-159987.31,DOWN,0.1412,94,Low,378272.87,0.337,1,424401.13,15,1.16,1.5
P001,Logistics,SUP007,2025-09,2025-07-12,994838.72,802674,-192164.72,192164.72,1,2025-09-28,4,1133250.97,-138412.25,DOWN,0.1391,78,Low,357040.16,0.38,6,445633.84,15,1.16,1.5
P001,Logistics,SUP007,2025-09,2025-08-03,935085.96,802674,-132411.96,132411.96,0,2025-09-28,5,994838.72,-59752.76,DOWN,0.0639,56,Low,410492.74,0.439,0,392181.26,15,1.16,1.5
P001,Logistics,SUP007,2025-09,2025-08-10,877012.44,802674,-74338.44,74338.44,0,2025-09-28,6,935085.96,-58073.52,DOWN,0.0662,49,Medium,381468.32,0.458,3,421205.68,15,1.16,1.5
P001,Electronics,SUP007,2025-10,2025-05-14,1686152.93,765096,-921056.93,921056.93,1,2025-10-28,1,,,,,167,Low,230202.25,0.132,3,534893.75,18,1.81,1.33
P001,Electronics,SUP007,2025-10,2025-05-31,1347078.46,765096,-581982.46,581982.46,1,2025-10-28,2,1686152.93,-339074.47,DOWN,0.2517,150,Low,223834.5,0.174,4,541261.5,18,1.81,1.33
P001,Electronics,SUP007,2025-10,2025-06-23,1151463.17,765096,-386367.17,386367.17,1,2025-10-28,3,1347078.46,-195615.29,DOWN,0.1699,127,Low,255529.65,0.231,5,509566.35,18,1.81,1.33
P001,Electronics,SUP007,2025-10,2025-07-09,1029431.73,765096,-264335.73,264335.73,1,2025-10-28,4,1151463.17,-122031.44,DOWN,0.1185,111,Low,264014.22,0.271,1,501081.78,18,1.81,1.33
P001,Electronics,SUP007,2025-10,2025-08-13,942885.63,765096,-177789.63,177789.63,1,2025-10-28,5,1029431.73,-86546.1,DOWN,0.0918,76,Low,323891.95,0.358,2,441204.05,18,1.81,1.33
P001,Electronics,SUP007,2025-10,2025-08-22,873105.53,765096,-108009.53,108009.53,0,2025-10-28,6,942885.63,-69780.1,DOWN,0.0799,67,Low,318004.57,0.38,0,447091.43,18,1.81,1.33
P001,Logistics,SUP007,2025-11,2025-06-24,4016178.35,2082503,-1933675.35,1933675.35,1,2025-11-28,1,,,,,157,Low,627168.98,0.17,0,1455334.02,26,1.11,1.53
P001,Logistics,SUP007,2025-11,2025-07-13,3302666.49,2082503,-1220163.49,1220163.49,1,2025-11-28,2,4016178.35,-713511.86,DOWN,0.216,138,Low,769021.94,0.221,3,1313481.06,26,1.11,1.53
P001,Logistics,SUP007,2025-11,2025-07-18,2919068.42,2082503,-836565.42,836565.42,1,2025-11-28,3,3302666.49,-383598.07,DOWN,0.1314,133,Low,696736.67,0.234,0,1385766.33,26,1.11,1.53
P001,Logistics,SUP007,2025-11,2025-08-26,2612052.72,2082503,-529549.72,529549.72,1,2025-11-28,4,2919068.42,-307015.7,DOWN,0.1175,94,Low,859735.78,0.339,2,1222767.22,26,1.11,1.53
P001,Logistics,SUP007,2025-11,2025-10-20,2413085.21,2082503,-330582.21,330582.21,0,2025-11-28,5,2612052.72,-198967.51,DOWN,0.0825,39,Medium,1237175.73,0.487,1,845327.27,26,1.11,1.53
P001,Logistics,SUP007,2025-11,2025-11-09,2315347.39,2082503,-232844.39,232844.39,0,2025-11-28,6,2413085.21,-97737.82,DOWN,0.0422,19,Medium,1305174.58,0.541,2,777328.42,26,1.11,1.53
P001,Electronics,SUP007,2025-12,2025-07-12,2580565.16,1389700,-1190865.16,1190865.16,1,2025-12-28,1,,,,,169,Low,360816.56,0.132,0,1028883.44,17,1.45,1.29
P001,Electronics,SUP007,2025-12,2025-07-18,2205757.24,1389700,-816057.24,816057.24,1,2025-12-28,2,2580565.16,-374807.92,DOWN,0.1699,163,Low,340338.16,0.147,0,1049361.84,17,1.45,1.29
P001,Electronics,SUP007,2025-12,2025-08-14,1911828.58,1389700,-522128.58,522128.58,1,2025-12-28,3,2205757.24,-293928.66,DOWN,0.1537,136,Low,435920.53,0.217,1,953779.47,17,1.45,1.29
P001,Electronics,SUP007,2025-12,2025-09-12,1753905.7,1389700,-364205.7,364205.7,1,2025-12-28,4,1911828.58,-157922.88,DOWN,0.09,107,Low,532976.81,0.292,3,856723.19,17,1.45,1.29
P001,Electronics,SUP007,2025-12,2025-10-20,1608578.32,1389700,-218878.32,218878.32,0,2025-12-28,5,1753905.7,-145327.38,DOWN,0.0903,69,Low,634551.52,0.391,4,755148.48,17,1.45,1.29
P001,Electronics,SUP007,2025-12,2025-11-05,1525355.82,1389700,-135655.82,135655.82,0,2025-12-28,6,1608578.32,-83222.5,DOWN,0.0546,53,Low,671588.92,0.432,0,718111.08,17,1.45,1.29
P001,Software,SUP015,2025-01,2024-08-04,3912645.78,1967766,-1944879.78,1944879.78,1,2025-01-28,1,,,,,177,Low,548044.29,0.14,0,1419721.71,19,1.97,1.9
P001,Software,SUP015,2025-01,2024-10-30,2784074.56,1967766,-816308.56,816308.56,1,2025-01-28,2,3912645.78,-1128571.22,DOWN,0.4054,90,Low,1192950.84,0.413,4,774815.16,19,1.97,1.9
P001,Software,SUP015,2025-01,2024-11-10,2284081.8,1967766,-316315.8,316315.8,0,2025-01-28,3,2784074.56,-499992.76,DOWN,0.2189,79,Low,955394.65,0.448,2,1012371.35,19,1.97,1.9
P001,Software,SUP015,2025-01,2024-12-29,2094310.6,1967766,-126544.6,126544.6,0,2025-01-28,4,2284081.8,-189771.2,DOWN,0.0906,30,Low,1230898.97,0.603,4,736867.03,19,1.97,1.9
P001,Logistics,SUP015,2025-02,2024-09-18,4378585.09,2273460,-2105125.09,2105125.09,1,2025-02-28,1,,,,,163,Low,791597.12,0.184,2,1481862.88,18,1.81,1.54
P001,Logistics,SUP015,2025-02,2024-10-04,3168797.09,2273460,-895337.09,895337.09,1,2025-02-28,2,4378585.09,-1209788,DOWN,0.3818,147,Low,803861.12,0.236,1,1469598.88,18,1.81,1.54
P001,Logistics,SUP015,2025-02,2024-10-20,2667029.76,2273460,-393569.76,393569.76,0,2025-02-28,3,3168797.09,-501767.33,DOWN,0.1881,131,Low,737650.58,0.288,2,1535809.42,18,1.81,1.54
P001,Logistics,SUP015,2025-03,2024-11-01,3117613.44,1596294,-1521319.44,1521319.44,1,2025-03-28,1,,,,,147,Low,762722.07,0.259,0,833571.93,20,0.93,1.57
P001,Logistics,SUP015,2025-03,2024-11-25,2259962.28,1596294,-663668.28,663668.28,1,2025-03-28,2,3117613.44,-857651.16,DOWN,0.3795,123,Low,732933.2,0.344,1,863360.8,20,0.93,1.57
P001,Logistics,SUP015,2025-03,2024-12-19,1862385.52,1596294,-266091.52,266091.52,0,2025-03-28,3,2259962.28,-397576.76,DOWN,0.2135,99,Low,795191.25,0.429,3,801102.75,20,0.93,1.57
P001,Logistics,SUP015,2025-03,2025-01-26,1699618.51,1596294,-103324.51,103324.51,0,2025-03-28,4,1862385.52,-162767.01,DOWN,0.0958,61,Low,943677.69,0.564,0,652616.31,20,0.93,1.57
P001,Logistics,SUP015,2025-03,2025-02-06,1634120.82,1596294,-37826.82,37826.82,0,2025-03-28,5,1699618.51,-65497.69,DOWN,0.0401,50,Medium,956765.95,0.603,5,639528.05,20,0.93,1.57
P001,Logistics,SUP015,2025-03,2025-03-17,1580993.11,1596294,15300.89,15300.89,0,2025-03-28,6,1634120.82,-53127.71,DOWN,0.0336,11,High,1108813.45,0.741,5,487480.55,20,0.93,1.57
P001,Software,SUP015,2025-04,2024-11-20,2513831.26,1192567,-1321264.26,1321264.26,1,2025-04-28,1,,,,,159,Low,499511.57,0.188,3,693055.43,22,2.23,1.91
P001,Software,SUP015,2025-04,2024-11-28,1798592.02,1192567,-606025.02,606025.02,1,2025-04-28,2,2513831.26,-715239.24,DOWN,0.3977,151,Low,356381.71,0.213,3,836185.29,22,2.23,1.91
P001,Software,SUP015,2025-04,2024-12-10,1496493.24,1192567,-303926.24,303926.24,1,2025-04-28,3,1798592.02,-302098.78,DOWN,0.2019,139,Low,375388.4,0.25,4,817178.6,22,2.23,1.91
P001,Software,SUP015,2025-04,2025-02-03,1302406.22,1192567,-109839.22,109839.22,0,2025-04-28,4,1496493.24,-194087.02,DOWN,0.149,84,Low,575526.79,0.42,5,617040.21,22,2.23,1.91
P001,Software,SUP015,2025-04,2025-03-13,1189597.55,1192567,2969.45,2969.45,0,2025-04-28,5,1302406.22,-112808.67,DOWN,0.0948,46,Low,648110.41,0.538,4,544456.59,22,2.23,1.91
P001,Software,SUP015,2025-04,2025-03-29,1188033.19,1192567,4533.81,4533.81,0,2025-04-28,6,1189597.55,-1564.36,DOWN,0.0013,30,Low,656446.95,0.587,4,536120.05,22,2.23,1.91
P001,Materials,SUP015,2025-05,2024-12-23,2047232.69,1146611,-900621.69,900621.69,1,2025-05-28,1,,,,,156,Low,391067.08,0.206,0,755543.92,21,1.86,0.96
P001,Materials,SUP015,2025-05,2025-02-15,1516184.19,1146611,-369573.19,369573.19,1,2025-05-28,2,2047232.69,-531048.5,DOWN,0.3503,102,Low,578178.7,0.379,3,568432.3,21,1.86,0.96
P001,Materials,SUP015,2025-05,2025-03-14,1318583.28,1146611,-171972.28,171972.28,0,2025-05-28,3,1516184.19,-197600.91,DOWN,0.1499,75,Low,585637.57,0.466,4,560973.43,21,1.86,0.96
P001,Electronics,SUP015,2025-06,2025-01-08,602971.59,304257,-298714.59,298714.59,1,2025-06-28,1,,,,,171,Low,90716.84,0.159,0,213540.16,18,1.75,1.8
P001,Electronics,SUP015,2025-06,2025-01-16,436179.55,304257,-131922.55,131922.55,1,2025-06-28,2,602971.59,-166792.04,DOWN,0.3824,163,Low,86002.41,0.185,0,218254.59,18,1.75,1.8
P001,Electronics,SUP015,2025-06,2025-02-15,364300.3,304257,-60043.3,60043.3,1,2025-06-28,3,436179.55,-71879.25,DOWN,0.1973,133,Low,107451.75,0.283,1,196805.25,18,1.75,1.8
P001,Electronics,SUP015,2025-06,2025-04-19,333612.33,304257,-29355.33,29355.33,0,2025-06-28,4,364300.3,-30687.97,DOWN,0.092,70,Low,170623.05,0.488,1,133633.95,18,1.75,1.8
P001,Materials,SUP015,2025-07,2025-01-30,2346034.04,1276557,-1069477.04,1069477.04,1,2025-07-28,1,,,,,179,Low,340399.06,0.151,0,936157.94,17,1.27,1.46
P001,Materials,SUP015,2025-07,2025-03-31,1760315.96,1276557,-483758.96,483758.96,1,2025-07-28,2,2346034.04,-585718.08,DOWN,0.3327,119,Low,612037.88,0.347,2,664519.12,17,1.27,1.46
P001,Materials,SUP015,2025-07,2025-05-07,1499908.19,1276557,-223351.19,223351.19,0,2025-07-28,3,1760315.96,-260407.77,DOWN,0.1736,82,Low,699822.59,0.474,5,576734.41,17,1.27,1.46
P001,Materials,SUP015,2025-07,2025-06-17,1368569.99,1276557,-92012.99,92012.99,0,2025-07-28,4,1499908.19,-131338.2,DOWN,0.096,41,Medium,827213.12,0.615,5,449343.88,17,1.27,1.46
P001,Electronics,SUP015,2025-08,2025-04-25,4358121.72,2892379,-1465742.72,1465742.72,1,2025-08-28,1,,,,,125,Low,1398656.17,0.316,0,1493722.83,21,1.54,1.03
P001,Electronics,SUP015,2025-08,2025-05-06,3537540.83,2892379,-645161.83,645161.83,1,2025-08-28,2,4358121.72,-820580.89,DOWN,0.232,114,Low,1160150.03,0.353,1,1732228.97,21,1.54,1.03
P001,Electronics,SUP015,2025-08,2025-06-04,3223673.43,2892379,-331294.43,331294.43,0,2025-08-28,3,3537540.83,-313867.4,DOWN,0.0974,85,Low,1530396.98,0.45,8,1361982.02,21,1.54,1.03
P001,Electronics,SUP015,2025-08,2025-07-19,3032708.59,2892379,-140329.59,140329.59,0,2025-08-28,4,3223673.43,-190964.84,DOWN,0.063,40,Medium,1818103.12,0.599,4,1074275.88,21,1.54,1.03
P001,Electronics,SUP015,2025-08,2025-08-04,2935038.38,2892379,-42659.38,42659.38,0,2025-08-28,5,3032708.59,-97670.21,DOWN,0.0333,24,Medium,1791005.02,0.653,6,1101373.98,21,1.54,1.03
P001,Materials,SUP015,2025-09,2025-04-08,1180734.71,772091,-408643.71,408643.71,1,2025-09-28,1,,,,,173,Low,187652.95,0.163,0,584438.05,15,1.16,1.5
P001,Materials,SUP015,2025-09,2025-08-05,962220.55,772091,-190129.55,190129.55,1,2025-09-28,2,1180734.71,-218514.16,DOWN,0.2271,54,Low,538546.02,0.577,5,233544.98,15,1.16,1.5
P001,Materials,SUP015,2025-09,2025-08-05,860856.93,772091,-88765.93,88765.93,0,2025-09-28,3,962220.55,-101363.62,DOWN,0.1177,54,Medium,521944.05,0.577,3,250146.95,15,1.16,1.5
P001,Materials,SUP015,2025-09,2025-08-29,811033.81,772091,-38942.81,38942.81,0,2025-09-28,4,860856.93,-49823.12,DOWN,0.0614,30,Medium,576355.13,0.661,5,195735.87,15,1.16,1.5
P001,Software,SUP015,2025-10,2025-05-01,2320940.53,1234545,-1086395.53,1086395.53,1,2025-10-28,1,,,,,180,Low,312292.88,0.142,1,922252.12,18,1.81,1.33
P001,Software,SUP015,2025-10,2025-06-29,1750412.8,1234545,-515867.8,515867.8,1,2025-10-28,2,2320940.53,-570527.73,DOWN,0.3259,121,Low,596340.84,0.32,1,638204.16,18,1.81,1.33
P001,Software,SUP015,2025-10,2025-08-04,1454702.14,1234545,-220157.14,220157.14,1,2025-10-28,3,1750412.8,-295710.66,DOWN,0.2033,85,Low,587354.71,0.436,1,647190.29,18,1.81,1.33
P001,Software,SUP015,2025-10,2025-09-19,1312044.84,1234545,-77499.84,77499.84,0,2025-10-28,4,1454702.14,-142657.3,DOWN,0.1087,39,Medium,716888.94,0.585,5,517656.06,18,1.81,1.33
P001,Software,SUP015,2025-10,2025-09-20,1291341.19,1234545,-56796.19,56796.19,0,2025-10-28,5,1312044.84,-20703.65,DOWN,0.016,38,Medium,809154.49,0.588,4,425390.51,18,1.81,1.33
P001,Software,SUP015,2025-10,2025-09-28,1254513.45,1234545,-19968.45,19968.45,0,2025-10-28,6,1291341.19,-36827.74,DOWN,0.0294,30,Medium,823697.13,0.614,7,410847.87,18,1.81,1.33
P001,Mechanical,SUP015,2025-11,2025-06-03,2477351.49,1681085,-796266.49,796266.49,1,2025-11-28,1,,,,,178,Low,397873.31,0.154,0,1283211.69,26,1.11,1.53
P001,Mechanical,SUP015,2025-11,2025-07-22,2053181.26,1681085,-372096.26,372096.26,1,2025-11-28,2,2477351.49,-424170.23,DOWN,0.2066,129,Low,687531.36,0.318,0,993553.64,26,1.11,1.53
P001,Mechanical,SUP015,2025-11,2025-08-18,1840393.24,1681085,-159308.24,159308.24,0,2025-11-28,3,2053181.26,-212788.02,DOWN,0.1156,102,Low,715080.28,0.413,0,966004.72,26,1.11,1.53
P001,Mechanical,SUP015,2025-11,2025-08-24,1758291.9,1681085,-77206.9,77206.9,0,2025-11-28,4,1840393.24,-82101.34,DOWN,0.0467,96,Low,781517.5,0.434,3,899567.5,26,1.11,1.53
P001,Mechanical,SUP015,2025-11,2025-09-02,1720207.91,1681085,-39122.91,39122.91,0,2025-11-28,5,1758291.9,-38083.99,DOWN,0.0221,87,Low,830567.57,0.465,2,850517.43,26,1.11,1.53
P001,Mechanical,SUP015,2025-11,2025-10-16,1691376.54,1681085,-10291.54,10291.54,0,2025-11-28,6,1720207.91,-28831.37,DOWN,0.017,43,Medium,1032932.8,0.619,4,648152.2,26,1.11,1.53
P001,Logistics,SUP015,2025-12,2025-07-06,809820.36,432468,-377352.36,377352.36,1,2025-12-28,1,,,,,175,Low,121594.2,0.151,0,310873.8,17,1.45,1.29
P001,Logistics,SUP015,2025-12,2025-07-22,595310.68,432468,-162842.68,162842.68,1,2025-12-28,2,809820.36,-214509.68,DOWN,0.3603,159,Low,123534.99,0.205,2,308933.01,17,1.45,1.29
P001,Logistics,SUP015,2025-12,2025-10-25,490987.09,432468,-58519.09,58519.09,0,2025-12-28,3,595310.68,-104323.59,DOWN,0.2125,64,Low,266443.78,0.525,4,166024.22,17,1.45,1.29
P001,Logistics,SUP015,2025-12,2025-10-27,470820.38,432468,-38352.38,38352.38,0,2025-12-28,4,490987.09,-20166.71,DOWN,0.0428,62,Low,266301.35,0.531,4,166166.65,17,1.45,1.29
P001,Mechanical,SUP012,2025-01,2024-09-13,4126092.56,2130182,-1995910.56,1995910.56,1,2025-01-28,1,,,,,137,Low,1010505.79,0.264,3,1119676.21,19,1.97,1.9
P001,Mechanical,SUP012,2025-01,2024-09-27,3014385.07,2130182,-884203.07,884203.07,1,2025-01-28,2,4126092.56,-1111707.49,DOWN,0.3688,123,Low,914876.86,0.308,2,1215305.14,19,1.97,1.9
P001,Mechanical,SUP012,2025-01,2024-12-05,2509661.59,2130182,-379479.59,379479.59,1,2025-01-28,3,3014385.07,-504723.48,DOWN,0.2011,54,Low,1340759.22,0.527,3,789422.78,19,1.97,1.9
P001,Mechanical,SUP012,2025-01,2024-12-07,2325616.49,2130182,-195434.49,195434.49,0,2025-01-28,4,2509661.59,-184045.1,DOWN,0.0791,52,Low,1310725.19,0.534,3,819456.81,19,1.97,1.9
P001,Mechanical,SUP012,2025-01,2025-01-02,2244231.98,2130182,-114049.98,114049.98,0,2025-01-28,5,2325616.49,-81384.51,DOWN,0.0363,26,Low,1484850.78,0.616,1,645331.22,19,1.97,1.9
P001,Software,SUP012,2025-02,2024-09-21,2034925.3,1167128,-867797.3,867797.3,1,2025-02-28,1,,,,,160,Low,399845.2,0.194,0,767282.8,18,1.81,1.54
P001,Software,SUP012,2025-02,2024-09-28,1532705.73,1167128,-365577.73,365577.73,1,2025-02-28,2,2034925.3,-502219.57,DOWN,0.3277,153,Low,310701.24,0.217,0,856426.76,18,1.81,1.54
P001,Software,SUP012,2025-02,2024-10-21,1335786.28,1167128,-168658.28,168658.28,0,2025-02-28,3,1532705.73,-196919.45,DOWN,0.1474,130,Low,394513.03,0.291,1,772614.97,18,1.81,1.54
P001,Software,SUP012,2025-02,2024-12-19,1261563.54,1167128,-94435.54,94435.54,0,2025-02-28,4,1335786.28,-74222.74,DOWN,0.0588,71,Low,590222.81,0.481,5,576905.19,18,1.81,1.54
P001,Software,SUP012,2025-02,2025-02-15,1235728.69,1167128,-68600.69,68600.69,0,2025-02-28,5,1261563.54,-25834.85,DOWN,0.0209,13,Medium,855421.55,0.669,7,311706.45,18,1.81,1.54
P001,Services,SUP012,2025-03,2024-10-05,1349768.82,892617,-457151.82,457151.82,1,2025-03-28,1,,,,,174,Low,213933.26,0.163,0,678683.74,20,0.93,1.57
P001,Services,SUP012,2025-03,2024-10-06,1098961.16,892617,-206344.16,206344.16,1,2025-03-28,2,1349768.82,-250807.66,DOWN,0.2282,173,Low,180588.24,0.167,0,712028.76,20,0.93,1.57
P001,Services,SUP012,2025-03,2025-01-25,983723.76,892617,-91106.76,91106.76,0,2025-03-28,3,1098961.16,-115237.4,DOWN,0.1171,62,Low,563253.33,0.56,2,329363.67,20,0.93,1.57
P001,Services,SUP012,2025-04,2024-12-26,1738665.68,883843,-854822.68,854822.68,1,2025-04-28,1,,,,,123,Low,513727.9,0.3,1,370115.1,22,2.23,1.91
